path_id,lane,step,support_size,seed_id,seed_stratum,coordinate_ids,added_coordinate,proposed_from_stratum,J_search,rank_status,retained_on_path
M_P115,MAIN,11,11,RATE_OVER_LEVEL(ece33|ip),C7:ECE|MAG,"ID(pcdiamag3)|PROD(ece37,ece39)|PROD(fs03da,cerqtit11)|PROD(gasa,gasa)|PROD(pinj,cerqrott6)|RATE_OVER_LEVEL(ece33|ip)|RATIO(cerqrott12,cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)|RECIP(bt)|RECIP(cerqtit10)","PROD(gasa,gasa)","C2:{GAS,GAS}",0.19239096166369218,FULL_RANK,True
M_P116,MAIN,11,11,RATE_OVER_LEVEL(gasa|cerqtit3),C7:GAS|CER,"ID(fs03da)|PROD(gasa,ece1)|RATE_OVER_LEVEL(gasa|cerqtit3)|RATE_OVER_LEVEL(ip|ece1)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(ip|ece1),C7:MAG|ECE,0.24807918152634834,FULL_RANK,True
M_P117,MAIN,11,11,RATE_OVER_LEVEL(gasa|prmtan_neped),C7:GAS|DEN,"ID(fs03da)|PROD(gasa,ece1)|RATE_OVER_LEVEL(gasa|prmtan_neped)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)","RATIO(ip,prmtan_neped)",C3:MAG|DEN,0.24856273326953282,FULL_RANK,True
M_P118,MAIN,11,11,RATE_OVER_LEVEL(gasa|ece39),C7:GAS|ECE,"ID(fs03da)|PROD(gasa,ece1)|RATE_OVER_LEVEL(gasa|ece39)|RATE_OVER_LEVEL(ip|ece1)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(ip|ece1),C7:MAG|ECE,0.2481764827522217,FULL_RANK,True
M_P119,MAIN,11,11,RATE_OVER_LEVEL(gasc|ip),C7:GAS|MAG,"ID(fs03da)|PROD(gasa,ece1)|RATE_OVER_LEVEL(gasc|ip)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,bt)|RECIP(prmtan_neped)","RATIO(ip,bt)",C3:MAG|MAG,0.25058503535988724,FULL_RANK,True
M_P120,MAIN,11,11,RATE_OVER_LEVEL(ip|cerqtit10),C7:MAG|CER,"ID(fs03da)|PROD(gasa,ece1)|RATE_OVER_LEVEL(gasa|ece39)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,bt)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(gasa|ece39),C7:GAS|ECE,0.24902326744314546,FULL_RANK,True
M_P121,MAIN,11,11,RATE_OVER_LEVEL(ip|prmtan_neped),C7:MAG|DEN,"ID(fs03da)|PROD(gasa,ece1)|RATE_OVER_LEVEL(gasa|prmtan_neped)|RATE_OVER_LEVEL(ip|prmtan_neped)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,bt)|RECIP(prmtan_neped)","RATIO(ip,bt)",C3:MAG|MAG,0.2498434217636618,FULL_RANK,True
M_P122,MAIN,11,11,RATE_OVER_LEVEL(ip|ece1),C7:MAG|ECE,"ID(fs03da)|PROD(gasa,ece1)|RATE_OVER_LEVEL(gasa|prmtan_neped)|RATE_OVER_LEVEL(ip|ece1)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(gasa|prmtan_neped),C7:GAS|DEN,0.2478917663179348,FULL_RANK,True
M_P123,MAIN,11,11,RATE_OVER_LEVEL(ip|ip),C7:MAG|MAG,"ID(fs03da)|PROD(gasa,ece1)|RATE_OVER_LEVEL(gasa|prmtan_neped)|RATE_OVER_LEVEL(ip|ip)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)","RATIO(ip,prmtan_neped)",C3:MAG|DEN,0.24932541287013596,FULL_RANK,True
M_P124,MAIN,11,11,RATE_OVER_LEVEL(pinj_33r|cerqtit3),C7:NBI|CER,"ID(fs03da)|PROD(gasa,ece1)|RATE_OVER_LEVEL(gasa|prmtan_neped)|RATE_OVER_LEVEL(pinj_33r|cerqtit3)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(gasa|prmtan_neped),C7:GAS|DEN,0.24824738077470054,FULL_RANK,True
M_P125,MAIN,11,11,RATE_OVER_LEVEL(pinj_33r|prmtan_neped),C7:NBI|DEN,"ID(fs03da)|PROD(gasa,ece1)|RATE_OVER_LEVEL(gasa|prmtan_neped)|RATE_OVER_LEVEL(pinj_33r|prmtan_neped)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(gasa|prmtan_neped),C7:GAS|DEN,0.24802057145467932,FULL_RANK,True
M_P126,MAIN,11,11,RATE_OVER_LEVEL(pinj_33r|ece39),C7:NBI|ECE,"ID(fs03da)|PROD(gasa,ece1)|RATE_OVER_LEVEL(gasa|prmtan_neped)|RATE_OVER_LEVEL(pinj_33r|ece39)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(gasa|prmtan_neped),C7:GAS|DEN,0.24810686418063416,FULL_RANK,True
M_P127,MAIN,11,11,RATE_OVER_LEVEL(pinj_33r|ip),C7:NBI|MAG,"ID(fs03da)|PROD(gasa,ece1)|RATE_OVER_LEVEL(gasa|prmtan_neped)|RATE_OVER_LEVEL(pinj_33r|ip)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(gasa|prmtan_neped),C7:GAS|DEN,0.24819312763218604,FULL_RANK,True
M_P001,MAIN,12,12,ID(cerqtit6),C0:CER,"ID(cerqtit6)|ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece33)|LEVEL_RATE(ece14|pinj_33r)|LEVEL_RATE(pinj_30r|ece39)|PROD(ece37,ece39)|PROD(gasa,gasa)|PROD(pinj,cerqrott6)|RATE_OVER_LEVEL(cerqrott3|cerqtit10)|RATE_OVER_LEVEL(pinj_33r|cerqtit3)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)","PROD(gasa,gasa)","C2:{GAS,GAS}",0.18974275999644447,FULL_RANK,True
M_P002,MAIN,12,12,ID(prmtan_neped),C0:DEN,"ID(pcdiamag3)|ID(prmtan_neped)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(pinj,pinj_30l)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(bt)|RECIP(cerqtit10)","PROD(pinj,pinj_30l)","C2:{NBI,NBI}",0.1716853442834304,FULL_RANK,True
M_P003,MAIN,12,12,ID(ece39),C0:ECE,"ID(ece39)|ID(pcdiamag3)|LEVEL_RATE(cerqrott12|cerqtit8)|PROD(ece37,ece39)|PROD(fs03da,cerqtit11)|PROD(gasa,gasa)|PROD(ip,prmtan_neped)|PROD(pinj,pinj_30l)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(ip,ece22)","PROD(pinj,pinj_30l)","C2:{NBI,NBI}",0.17460753174989702,FULL_RANK,True
M_P004,MAIN,12,12,ID(fs03da),C0:FS,"ID(fs03da)|LEVEL_RATE(cerqrott12|ip)|PROD(gasa,ece1)|RATE_OVER_LEVEL(gasa|prmtan_neped)|RATE_OVER_LEVEL(ip|ece1)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)",LEVEL_RATE(cerqrott12|ip),C6:CER|MAG,0.24701794645389014,FULL_RANK,True
M_P005,MAIN,12,12,ID(gasd),C0:GAS,"ID(gasd)|ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(bt)|RECIP(cerqtit10)",RECIP(bt),C5:MAG,0.17280351107389047,FULL_RANK,True
M_P006,MAIN,12,12,ID(pcdiamag3),C0:MAG,"ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece33)|LEVEL_RATE(ece14|pinj_33r)|LEVEL_RATE(pinj_30r|ece39)|PROD(bt,cerqtit6)|PROD(ece37,ece39)|PROD(gasa,gasa)|PROD(pinj,cerqrott6)|RATE_OVER_LEVEL(cerqrott3|cerqtit10)|RATE_OVER_LEVEL(pinj_33r|cerqtit3)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)","PROD(gasa,gasa)","C2:{GAS,GAS}",0.18949988186639408,FULL_RANK,True
M_P007,MAIN,12,12,ID(pinj),C0:NBI,"ID(pcdiamag3)|ID(pinj)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(pinj,ece36)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(bt)|RECIP(cerqtit10)","PROD(gasa,ece1)","C2:{ECE,GAS}",0.16991833199776601,FULL_RANK,True
M_P008,MAIN,12,12,DOT(cerqrott3),C1:CER,"DOT(cerqrott3)|ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece33)|PROD(ece37,ece39)|PROD(fs03da,cerqtit11)|PROD(pinj,pinj_30l)|PROD(prmtan_neped,prmtan_neped)|RATIO(cerqrott12,cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)|RECIP(cerqtit11)","PROD(prmtan_neped,prmtan_neped)","C2:{DEN,DEN}",0.19995606804158095,FULL_RANK,True
M_P009,MAIN,12,12,DOT(ece33),C1:ECE,"DOT(ece33)|ID(pcdiamag3)|PROD(ece37,ece39)|PROD(fs03da,cerqtit11)|PROD(gasa,gasa)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,prmtan_neped)|RATIO(cerqrott12,cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)|RECIP(bt)|RECIP(cerqtit10)","PROD(prmtan_neped,prmtan_neped)","C2:{DEN,DEN}",0.18842116759848523,FULL_RANK,True
M_P010,MAIN,12,12,DOT(gasc),C1:GAS,"DOT(gasc)|ID(fs03da)|PROD(gasa,ece1)|RATE_OVER_LEVEL(gasa|ece39)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,bt)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(gasa|ece39),C7:GAS|ECE,0.2491370551666857,FULL_RANK,True
M_P011,MAIN,12,12,DOT(ip),C1:MAG,"DOT(ip)|ID(fs03da)|PROD(gasa,ece1)|RATE_OVER_LEVEL(gasa|prmtan_neped)|RATE_OVER_LEVEL(ip|ece1)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(ip|ece1),C7:MAG|ECE,0.24903404579791527,FULL_RANK,True
M_P012,MAIN,12,12,DOT(pinj_33r),C1:NBI,"DOT(pinj_33r)|ID(fs03da)|PROD(gasa,ece1)|RATE_OVER_LEVEL(gasa|prmtan_neped)|RATE_OVER_LEVEL(ip|ece1)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(ip|ece1),C7:MAG|ECE,0.24773445668599692,FULL_RANK,True
M_P013,MAIN,12,12,"PROD(cerqtit8,cerqtit10)","C2:{CER,CER}","ID(pcdiamag3)|PROD(cerqtit8,cerqtit10)|PROD(ece37,ece39)|PROD(fs03da,cerqtit11)|PROD(gasa,gasa)|PROD(gasa,gasb)|PROD(pinj,cerqrott6)|RATIO(ece22,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)","PROD(gasa,gasb)","C2:{GAS,GAS}",0.1872370402857017,FULL_RANK,True
M_P014,MAIN,12,12,"PROD(prmtan_neped,cerqtit6)","C2:{CER,DEN}","ID(pcdiamag3)|PROD(ece37,ece39)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,cerqtit6)|RATIO(cerqrott12,cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(fs03da,ece22)|RATIO(ip,bt)|RATIO(ip,ece22)|RATIO(pinj_33r,cerqtit10)|RECIP(bt)","RATIO(pinj_33r,cerqtit10)",C3:NBI|CER,0.1812698247023101,FULL_RANK,True
M_P015,MAIN,12,12,"PROD(ece39,cerqtit10)","C2:{CER,ECE}","ID(pcdiamag3)|LEVEL_RATE(cerqrott12|cerqtit8)|PROD(ece37,cerqtit6)|PROD(ece39,cerqtit10)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|RATIO(cerqtit8,ece22)|RATIO(cerqtit8,ip)|RATIO(ip,ece22)|RATIO(prmtan_neped,ece22)|RECIP(bt)|RECIP(cerqtit10)","RATIO(cerqtit8,ece22)",C3:CER|ECE,0.18634807809907802,FULL_RANK,True
M_P016,MAIN,12,12,"PROD(fs03da,cerqtit11)","C2:{CER,FS}","ID(ece38)|ID(ece39)|ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,ece39)|PROD(pinj,cerqrott6)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(prmtan_neped,ece22)|RECIP(ece39)","PROD(ip,ece39)","C2:{ECE,MAG}",0.183612048672318,FULL_RANK,True
M_P017,MAIN,12,12,"PROD(gasa,cerqtit6)","C2:{CER,GAS}","ID(ece38)|ID(ece39)|ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(gasa,cerqtit6)|PROD(ip,ece39)|RATIO(cerqrott3,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(prmtan_neped,ece22)|RECIP(ece39)","PROD(ip,ece39)","C2:{ECE,MAG}",0.1858232691464259,FULL_RANK,True
M_P018,MAIN,12,12,"PROD(bt,cerqtit6)","C2:{CER,MAG}","ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece33)|LEVEL_RATE(ece14|pinj_33r)|LEVEL_RATE(pinj_30r|ece39)|PROD(bt,cerqtit6)|PROD(ece37,ece39)|PROD(gasa,gasa)|PROD(pinj,cerqrott6)|RATE_OVER_LEVEL(cerqrott3|cerqtit10)|RATE_OVER_LEVEL(pinj_33r|cerqtit3)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)","PROD(gasa,gasa)","C2:{GAS,GAS}",0.18949988186639408,FULL_RANK,True
M_P019,MAIN,12,12,"PROD(pinj,cerqrott6)","C2:{CER,NBI}","ID(cerqtit6)|ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece33)|PROD(ece37,ece39)|PROD(fs03da,cerqtit11)|PROD(pinj,cerqrott6)|RATIO(ece16,cerqtit10)|RATIO(ip,bt)|RATIO(prmtan_neped,ece22)|RATIO(prmtan_neped,ece37)|RECIP(bt)|RECIP(cerqtit10)",RECIP(bt),C5:MAG,0.19312879268294797,FULL_RANK,True
M_P020,MAIN,12,12,"PROD(prmtan_neped,prmtan_neped)","C2:{DEN,DEN}","ID(pcdiamag3)|ID(prmtan_neped)|PROD(bt,cerqtit6)|PROD(ece37,ece39)|PROD(gasa,gasa)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,prmtan_neped)|RATIO(ece21,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(cerqtit10)|RECIP(prmtan_neped)","PROD(bt,cerqtit6)","C2:{CER,MAG}",0.16628151558770826,FULL_RANK,True
M_P021,MAIN,12,12,"PROD(prmtan_neped,ece39)","C2:{DEN,ECE}","ID(pcdiamag3)|PROD(bt,bt)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(pinj,pinj_30l)|PROD(prmtan_neped,ece39)|PROD(prmtan_neped,prmtan_neped)|RATIO(fs03da,prmtan_neped)|RATIO(gasd,bt)|RATIO(ip,ece22)|RATIO(prmtan_neped,cerqtit10)","PROD(pinj,pinj_30l)","C2:{NBI,NBI}",0.16806449229501616,FULL_RANK,True
M_P022,MAIN,12,12,"PROD(prmtan_neped,fs04)","C2:{DEN,FS}","LEVEL_RATE(ece14|pinj_33r)|LEVEL_RATE(pinj_30r|cerqrott3)|PROD(gasa,cerqtit6)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,fs04)|RATE_OVER_LEVEL(gasa|ece39)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",LEVEL_RATE(ece14|pinj_33r),C6:ECE|NBI,0.2475347085105563,FULL_RANK,True
M_P023,MAIN,12,12,"PROD(prmtan_neped,gasc)","C2:{DEN,GAS}","PROD(gasa,cerqtit6)|PROD(gasa,ece1)|PROD(gasc,pinj)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,gasc)|RATE_OVER_LEVEL(cerqrott3|ece1)|RATIO(ece16,cerqtit10)|RATIO(ece21,prmtan_neped)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(gasc,cerqtit10)|RECIP(prmtan_neped)","PROD(gasa,cerqtit6)","C2:{CER,GAS}",0.24770906471103005,FULL_RANK,True
M_P024,MAIN,12,12,"PROD(ip,prmtan_neped)","C2:{DEN,MAG}","ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RATIO(pinj,ece37)|RECIP(bt)|RECIP(cerqtit10)","RATIO(pinj,ece37)",C3:NBI|ECE,0.17099139369499475,FULL_RANK,True
M_P025,MAIN,12,12,"PROD(prmtan_neped,pinj)","C2:{DEN,NBI}","ID(cerqtit6)|ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece33)|PROD(ece37,ece39)|PROD(gasa,gasa)|PROD(gasa,gasb)|PROD(prmtan_neped,pinj)|PROD(prmtan_neped,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(prmtan_neped,ece22)|RECIP(bt)|RECIP(cerqtit10)","PROD(prmtan_neped,prmtan_neped)","C2:{DEN,DEN}",0.1833506269875413,FULL_RANK,True
M_P026,MAIN,12,12,"PROD(ece37,ece39)","C2:{ECE,ECE}","ID(pcdiamag3)|LEVEL_RATE(cerqrott12|ece33)|LEVEL_RATE(ece14|pinj_33r)|LEVEL_RATE(pinj_30r|ece39)|PROD(bt,cerqtit6)|PROD(ece37,ece39)|PROD(gasa,gasa)|PROD(pinj,cerqrott6)|RATE_OVER_LEVEL(cerqrott3|cerqtit10)|RATE_OVER_LEVEL(pinj_33r|cerqtit3)|RATIO(prmtan_neped,ece22)|RECIP(cerqtit10)","PROD(gasa,gasa)","C2:{GAS,GAS}",0.18949988186639408,FULL_RANK,True
M_P027,MAIN,12,12,"PROD(fs03da,ece39)","C2:{ECE,FS}","ID(pcdiamag3)|PROD(ece37,ece39)|PROD(fs03da,ece39)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,cerqtit6)|RATIO(bt,prmtan_neped)|RATIO(cerqrott12,cerqtit10)|RATIO(ece16,cerqtit10)|RATIO(ip,bt)|RATIO(ip,ece22)|RATIO(pinj,ece37)|RECIP(prmtan_neped)","RATIO(pinj,ece37)",C3:NBI|ECE,0.18148887933099822,FULL_RANK,True
M_P028,MAIN,12,12,"PROD(gasa,ece1)","C2:{ECE,GAS}","ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(pinj,pinj_30l)|PROD(prmtan_neped,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RATIO(pinj,ece37)|RECIP(bt)|RECIP(cerqtit10)","RATIO(pinj,ece37)",C3:NBI|ECE,0.17011087052225712,FULL_RANK,True
M_P029,MAIN,12,12,"PROD(ip,ece39)","C2:{ECE,MAG}","ID(pcdiamag3)|PROD(ece37,ece39)|PROD(fs03da,cerqtit11)|PROD(ip,ece39)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(pinj,pinj_30l)|PROD(prmtan_neped,ece39)|RATE_OVER_LEVEL(ece37|cerqtit10)|RATIO(ip,ece22)|RECIP(cerqtit10)|RECIP(cerqtit11)",RECIP(cerqtit11),C5:CER,0.1785033750652687,FULL_RANK,True
M_P030,MAIN,12,12,"PROD(pinj,ece36)","C2:{ECE,NBI}","ID(pcdiamag3)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,pinj)|PROD(ip,prmtan_neped)|PROD(pinj,ece36)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(bt)|RECIP(cerqtit10)",RECIP(bt),C5:MAG,0.1701318804492774,FULL_RANK,True
M_P031,MAIN,12,12,"PROD(fs04,fs03da)","C2:{FS,FS}","LEVEL_RATE(cerqrott12|gasa)|LEVEL_RATE(fs03da|cerqrott6)|LEVEL_RATE(gasa|cerqrott3)|PROD(fs04,fs03da)|PROD(fs04,gasc)|PROD(pinj,cerqrott6)|RATE_OVER_LEVEL(ip|prmtan_neped)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(fs03da,ece22)|RATIO(gasa,ece6)|RECIP(prmtan_neped)",RATE_OVER_LEVEL(ip|prmtan_neped),C7:MAG|DEN,0.241974912366879,FULL_RANK,True
M_P032,MAIN,12,12,"PROD(fs04,gasc)","C2:{FS,GAS}","LEVEL_RATE(ece14|pinj_33r)|LEVEL_RATE(prmtan_neped|ip)|PROD(fs04,gasc)|PROD(pinj,cerqrott6)|PROD(pinj,pinj_30l)|RATE_OVER_LEVEL(cerqrott3|cerqtit10)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATE_OVER_LEVEL(ip|cerqtit10)|RATE_OVER_LEVEL(pinj_33r|prmtan_neped)|RATIO(ece21,prmtan_neped)|RATIO(ece25,ece39)|RATIO(pinj,bt)","RATIO(pinj,bt)",C3:NBI|MAG,0.3009509931385666,FULL_RANK,True
M_P033,MAIN,12,12,"PROD(ip,fs03da)","C2:{FS,MAG}","LEVEL_RATE(cerqrott12|ip)|PROD(gasa,ece1)|PROD(ip,fs03da)|RATE_OVER_LEVEL(gasa|prmtan_neped)|RATE_OVER_LEVEL(ip|ece1)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(gasc,cerqtit10)|RATIO(gasc,cerqtit11)|RATIO(ip,prmtan_neped)|RECIP(prmtan_neped)",LEVEL_RATE(cerqrott12|ip),C6:CER|MAG,0.2478036875773812,FULL_RANK,True
M_P034,MAIN,12,12,"PROD(fs04,pinj)","C2:{FS,NBI}","ID(pcdiamag3)|PROD(bt,cerqtit6)|PROD(ece37,ece39)|PROD(fs04,pinj)|PROD(gasa,gasa)|PROD(gasa,gasb)|RATIO(ece16,cerqtit10)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RATIO(prmtan_neped,ece22)|RECIP(ece39)|RECIP(prmtan_neped)","PROD(gasa,gasb)","C2:{GAS,GAS}",0.18835346935053138,FULL_RANK,True
M_P035,MAIN,12,12,"PROD(gasa,gasa)","C2:{GAS,GAS}","LEVEL_RATE(ece14|pinj_33r)|PROD(gasa,gasa)|PROD(gasc,pinj)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,fs04)|RATE_OVER_LEVEL(cerqrott3|prmtan_neped)|RATE_OVER_LEVEL(ip|cerqtit10)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)",LEVEL_RATE(ece14|pinj_33r),C6:ECE|NBI,0.251149967620891,FULL_RANK,True
M_P036,MAIN,12,12,"PROD(bt,gasd)","C2:{GAS,MAG}","ID(pcdiamag3)|PROD(bt,gasd)|PROD(fs03da,cerqtit11)|PROD(gasa,ece1)|PROD(ip,prmtan_neped)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,ece39)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RATIO(ip,ece22)|RECIP(bt)|RECIP(cerqtit10)",RECIP(bt),C5:MAG,0.17281277802968656,FULL_RANK,True
M_P037,MAIN,12,12,"PROD(gasc,pinj)","C2:{GAS,NBI}","PROD(gasa,cerqtit6)|PROD(gasa,ece1)|PROD(gasa,ece2)|PROD(gasc,pinj)|PROD(pinj,cerqrott6)|PROD(prmtan_neped,gasc)|RATIO(bt,prmtan_neped)|RATIO(ece16,cerqtit10)|RATIO(ece21,prmtan_neped)|RATIO(ece25,ece39)|RATIO(fs03da,prmtan_neped)|RECIP(prmtan_neped)","RATIO(bt,prmtan_neped)",C3:MAG|DEN,0.2424645601313838,FULL_RANK,True
